id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11690143,Fully renovated cottage in Shediac,62110021,Isabelle,Kent,Dundas,46.306,-64.5406,Entire home/apt,176,3,28,2019-09-01,0.71,1,152
11768875,Cottage Chic Annex - Waterfront with Amazing Views,10898681,Janis,Charlotte,Saint Andrews,45.07301,-67.05387,Entire home/apt,218,2,61,2019-09-14,3.56,2,268
11789043,Beautiful Waterfront Rental,62784260,Danielle,Kent,Dundas,46.34849,-64.61245,Entire home/apt,175,7,21,2019-08-24,0.78,1,110
11832145,Beachfront Cottage w Awesome Views!,63038241,Jacqueline,Westmorland,Botsford,46.15464,-63.84931,Entire home/apt,150,7,2,2019-08-11,0.05,1,365
11859312,Simplement Chouette! (N.-B.),63213456,Sylvie Et Gordon,Restigouche,Colborne,47.96107,-66.16542,Entire home/apt,85,2,91,2019-09-22,2.34,2,144
11885501,"Professional Home, Country Setting",63377885,John,Kings,Norton,45.56746,-65.80302,Entire home/apt,300,2,20,2018-08-25,0.52,1,359
11887721,Bachelor on a Budget,6540753,Chipman Hill Suites,Saint John,City of Saint John,45.27876,-66.06006,Entire home/apt,125,1,139,2019-09-10,3.45,8,271
11910245,"A.N.D. Ecovillage, we are an off-grid homestead",63538612,Darius,Carleton,Brighton,46.42057,-67.35478,Private room,99,1,0,,,2,160
11928058,Lakeside Retreat 3bdr Private House,45404734,Catherine,Charlotte,Saint George,45.18653,-66.77746,Entire home/apt,325,1,37,2019-09-01,0.94,1,365
11958846,"Skyline Resort - Pool, Hot tub & Tiki Hut! Blue Kg",16489649,Francis,York,Fredericton,45.93816,-66.64009,Private room,85,1,41,2019-09-15,1.07,2,360
12025926,The Coastal Suite,64352988,Wendy,Albert,Hopewell,45.84822,-64.57621,Entire home/apt,175,1,30,2019-08-12,1.09,3,346
12040190,The Artisan Suite,64352988,Wendy,Albert,Hopewell,45.84989,-64.57608,Entire home/apt,164,1,48,2019-08-28,1.18,3,347
12053350,"Best view of the city, room with private bath.",2839314,Rodge & John,Westmorland,Moncton,46.06774,-64.7188,Private room,80,2,23,2019-08-21,0.69,2,44
12066353,Beach living on the beautiful Bay of Chaleur.,4717169,Dawn,Gloucester,Beresford,47.8524,-65.75621,Entire home/apt,115,3,0,,,1,364
12131895,Historic character home in the heart of Shediac,828564,Cyril & Nikki,Westmorland,Shediac,46.21878,-64.54849,Entire home/apt,159,4,6,2019-08-05,0.15,1,83
12190930,St Ives Cottage on Grand Lake,65527327,Jim,Queens,Waterborough,45.91877,-65.98515,Entire home/apt,110,6,7,2019-07-23,0.25,1,83
12213603,DOWNTOWN 4 bdrm heritage home!,20248572,Natalie,York,Fredericton,45.95988,-66.64708,Entire home/apt,180,1,240,2019-09-23,8.30,2,325
12225362,The Coach House Room 1,65764736,Fred,Charlotte,Saint Stephen,45.19479,-67.28609,Private room,134,1,29,2019-08-14,0.75,2,354
12233923,Chalet bord de l'eau,27044403,Jean Antoine,Gloucester,Shippagan,47.8856,-64.61992,Entire home/apt,150,2,30,2019-09-08,0.75,2,365
12241591,DOWNTOWN 3 bdrm heritage home,20248572,Natalie,York,Fredericton,45.96113,-66.6483,Entire home/apt,170,1,370,2019-09-23,8.87,2,315
12331485,Our lodge is rustic and cozy,66550173,John,York,Stanley,46.48745,-66.48694,Entire home/apt,749,1,13,2019-09-02,0.49,1,121
12331691,Country living near Fredericton,66551328,Gerald,York,Bright,45.99501,-66.88237,Entire home/apt,85,1,244,2019-08-31,6.38,1,70
12386559,One Princess ~ Loft Apartment #2,47446936,One Princess,Saint John,City of Saint John,45.27055,-66.06321,Entire home/apt,149,2,79,2019-08-21,1.98,2,129
12402289,FarmLife Studio and B&B 2 rooms,67064470,Ruth,Albert,Hillsborough,45.87243,-64.66644,Private room,175,2,39,2019-08-23,0.96,4,358
12469233,The Lavender Room at FarmLife Studio and B&B,67064470,Ruth,Albert,Hillsborough,45.87289,-64.66614,Private room,80,2,43,2019-09-20,1.11,4,363
12470149,The Cardinal Room at FarmLife Studio and B&B,67064470,Ruth,Albert,Hillsborough,45.87092,-64.66469,Private room,107,2,18,2019-09-09,0.45,4,334
12578927,2 BRM Modern Open Concept II with Central A/C,50017803,Dan,Westmorland,Moncton,46.0992,-64.79155,Entire home/apt,98,1,82,2019-09-22,2.09,2,0
12615150,Beautiful waterview cottage.,39864275,Jeffrey & Bella,Westmorland,Shediac,46.23633,-64.48645,Entire home/apt,76,2,12,2019-09-20,0.33,2,96
12628847,Seaglass Beach Cottage,31127512,Wendy,Westmorland,Botsford,46.2049,-64.19181,Entire home/apt,195,7,12,2019-09-01,0.31,1,146
12636386,Cosy cottage with private beach,68622444,Patsy,Queens,Canning,45.8966,-66.13368,Entire home/apt,119,7,18,2019-09-02,0.46,1,91
12770131,Lovely cottage by the Bay,69480808,Frances,Westmorland,Shediac,46.23698,-64.45967,Entire home/apt,99,3,56,2019-08-23,1.38,1,116
12774390,Sunny Home Near Fredericton,27785102,Genevieve,York,Saint Marys,46.0973,-66.61164,Private room,45,1,23,2019-08-04,0.59,1,88
12874149,Salty Towers studio apartment,22902035,James Steel,Charlotte,Saint Andrews,45.07246,-67.04629,Entire home/apt,90,1,101,2019-09-02,2.51,6,206
12902224,Sackville Bed and Breakfast,37181000,Wendi,Westmorland,Sackville,45.89125,-64.37057,Hotel room,300,1,0,,,3,314
12902534,Sackville Bed and Breakfast,37181000,Wendi,Westmorland,Sackville,45.89276,-64.3709,Hotel room,300,1,1,2016-08-02,0.03,3,295
12962444,Awesome 2 bedroom in best location!,50511831,Historica,Saint John,City of Saint John,45.27164,-66.06221,Entire home/apt,114,3,19,2019-09-02,0.51,12,1
12964214,Au NIDaigle B&B,71292879,Norma,Madawaska,Saint-Basile,47.36345,-68.29341,Private room,123,1,29,2019-09-02,0.74,1,322
12966119,Deluxe Family Room 2 beds (double/queen) - 1,71311632,Dawn,Restigouche,Dalhousie,48.05782,-66.35659,Private room,65,1,63,2019-09-01,1.54,5,365
12972350,In-Law Basement Furnished Apartment,63546802,Suzy,Kent,Dundas,46.33043,-64.61788,Private room,76,4,3,2018-10-14,0.08,1,343
12982204,Beautifully Furnished Executive Main floor Apt,1373498,Usha,Saint John,City of Saint John,45.27893,-66.05894,Entire home/apt,90,2,23,2019-08-20,0.57,2,126
12984425,"Private apartment, 5 minute drive from the beach.",71503108,Isabelle,Westmorland,Shediac,46.21692,-64.35409,Entire home/apt,118,1,40,2019-09-16,1.05,1,363
12990088,Beachfront Country Cottage,71567637,Stephen,Westmorland,Botsford,46.18046,-64.01887,Entire home/apt,150,3,24,2019-09-21,0.60,1,271
13004768,Beach Vacation Retreat - Cottage,71714831,Heidi,Kent,Dundas,46.32362,-64.51492,Entire home/apt,225,7,1,2019-07-07,0.36,1,358
13036724,Ellen Kay Private Getaway,72076270,Luke,Kent,Dundas,46.32302,-64.51699,Entire home/apt,134,7,5,2019-08-25,0.13,1,89
13038154,Nice little cottage for sale.,8368824,Stephen,Gloucester,Saumarez,47.47004,-64.87672,Entire home/apt,1326,3,7,2017-08-11,0.18,1,365
13045610,Modern  2 bedrooms close to Airport.,42972017,Ghada Mekary,Westmorland,Moncton,46.07884,-64.71148,Entire home/apt,95,2,22,2019-09-16,1.48,1,269
13078457,Unique home on Bay of Fundy,72530844,Neva,Charlotte,Campobello,44.90945,-66.95458,Private room,113,1,68,2019-09-16,1.73,3,97
13094307,Deluxe Queen Room with Sea View - 1,71311632,Dawn,Restigouche,Dalhousie,48.05739,-66.35702,Private room,65,1,1,2019-09-06,1,5,365
13094952,Deluxe Family Room 2 beds (double/queen) - 3,71311632,Dawn,Restigouche,Dalhousie,48.05749,-66.35872,Private room,65,1,31,2019-08-19,0.79,5,363
13116005,Seaside rustic cottage,72949682,Lin,Westmorland,Botsford,46.23488,-64.26968,Entire home/apt,175,7,6,2019-08-04,0.15,1,88
13184297,Salty Towers Room 3 with private bath,22902035,James Steel,Charlotte,Saint Andrews,45.07199,-67.0465,Private room,80,1,99,2019-09-02,2.47,6,186
13185147,"Ocean, Sunset Paradise! Book 2020 starting Dec1/19",3910349,Monique,Westmorland,Botsford,46.23411,-64.2762,Entire home/apt,797,4,29,2019-09-22,1.07,1,0
13191843,View on the Bay,73841788,Linette,Restigouche,Colborne,48.01116,-66.35198,Private room,40,1,100,2019-09-07,2.52,2,145
13203218,Spirit of the Ocean,73970082,Kim & Greg,Kent,Dundas,46.34,-64.61653,Entire home/apt,450,7,0,,,2,362
13205009,Beach House Comfort #58 Waterfront Canada,73970082,Kim & Greg,Kent,Dundas,46.33992,-64.61494,Entire home/apt,375,7,0,,,2,364
13264097,Private all-Season pine Cabin on the Miramichi - 7,74514246,Keith,Northumberland,Ludlow,46.49565,-66.35554,Entire home/apt,129,1,14,2019-02-18,0.51,2,170
13268373,Beautiful cozy log cabin on the Miramichi River,61226049,Steve,Northumberland,Blackville,46.75853,-65.79592,Entire home/apt,175,2,21,2019-08-25,0.54,1,161
13325597,The Artist's Cabin,3756641,Krista & Jordy,Charlotte,Saint Andrews,45.12768,-67.05037,Entire home/apt,225,2,59,2019-09-22,1.50,2,117
13329586,Le Bolonswick,27044403,Jean Antoine,Gloucester,Shippagan,47.88524,-64.61897,Entire home/apt,110,2,40,2019-08-18,1.02,2,364
13347871,Queen bed - Waterfront - Zen,58916219,Chantal,Gloucester,Saumarez,47.47475,-64.92294,Private room,54,1,84,2019-09-16,2.67,3,91
13412663,Parlee Beach Room,4581699,Wade,Westmorland,Shediac,46.23628,-64.50962,Private room,80,2,62,2019-09-01,1.58,1,235
13464446,Favorite Waterfront Home Overlooking Shediac,5676161,Michelle,Westmorland,Shediac,46.21025,-64.55656,Entire home/apt,249,5,20,2019-09-06,0.53,1,316
13502431,Cozy Valley Accommodation,66334458,Kym,Kings,Rothesay,45.39363,-65.98648,Private room,50,1,15,2018-08-25,0.38,2,0
13505841,"Private rm, breathtaking balcony vu",30009066,Robin,Charlotte,Campobello,44.86319,-66.9839,Private room,166,2,4,2019-06-24,0.10,2,265
13513323,"Private rm, breathtaking ocean view",30009066,Robin,Charlotte,Campobello,44.86118,-66.98479,Private room,133,2,8,2019-06-24,0.20,2,117
13560148,Seabright Estate at St. Andrews,78123509,Troylyn,Charlotte,Saint Andrews,45.07996,-67.06951,Entire home/apt,464,30,0,,,1,365
13565590,Ground floor 2 bedroom fully furnished apartment.,78196841,Gary,Albert,Hillsborough,45.90695,-64.63542,Entire home/apt,188,1,118,2019-09-11,2.98,1,0
13584259,Shaun's Downtown Private Room for 1 or 2,78425438,Shaun,York,Fredericton,45.9622,-66.65274,Private room,58,1,95,2019-09-12,2.71,1,78
13585373,Jonah Place B&B Inn - Judges Chambers,78439655,Phil,Kings,Sussex,45.7177,-65.49375,Private room,115,1,1,2017-08-03,0.04,1,145
13631570,Beautiful Cozy Loft in an ideal location,79028677,Charmaine,Westmorland,Shediac,46.23969,-64.51672,Entire home/apt,150,7,0,,,1,90
13641865,Cozy cottage by the Sea,79154617,Christine,Kent,Dundas,46.31464,-64.69437,Entire home/apt,164,1,117,2019-09-22,2.96,3,227
13656456,Serenity by the sea Cottage,3756641,Krista & Jordy,Charlotte,Saint Andrews,45.13068,-67.05089,Entire home/apt,180,2,59,2019-09-15,1.52,2,146
13666678,East Apartment,6772314,Dwight & Cheryl,Saint John,City of Saint John,45.27411,-66.05222,Private room,119,1,23,2018-09-02,0.59,11,330
13693886,Cozy appartement near the sea,73365610,Michel,Gloucester,Caraquet,47.77164,-64.98349,Entire home/apt,90,1,95,2019-08-29,2.45,2,344
13707783,Grammies House,66808816,Gary,Charlotte,Pennfield,45.06813,-66.74171,Entire home/apt,135,4,38,2019-09-17,0.97,1,338
13733217,Upscale & modern perfect location w/infrared sauna,64817348,Alicia And Kevin,York,Fredericton,45.95172,-66.65902,Private room,76,1,46,2019-09-16,1.17,1,5
13741608,Belleview House,5921547,Lucy,Charlotte,Pennfield,45.07254,-66.74445,Entire home/apt,150,3,7,2019-08-18,0.19,1,347
13742628,"Wild, Rustic and Artsy - The Potter's Loft",54793370,Tim,Albert,Harvey,45.691,-64.71033,Entire home/apt,115,2,38,2019-09-16,0.99,1,32
13748115,Chambre privée près de la plage,80523518,Guy,Gloucester,Caraquet,47.76981,-65.03154,Private room,69,1,11,2019-07-25,0.29,8,365
13764356,SaintJohn river cottage  Welcome to Windwood Point,80722780,Matthew,Saint John,City of Saint John,45.28045,-66.15207,Entire home/apt,130,4,34,2019-08-12,0.91,1,316
13768663,"""The Cottage""  Coastal Shabby Chic Living",11667115,Candace,Northumberland,Hardwicke,47.05863,-65.13207,Entire home/apt,249,2,0,,,1,33
13785514,4 Bedroom house by the airport w/ round bed.,76194592,Linda,Westmorland,Moncton,46.10183,-64.67868,Entire home/apt,95,1,191,2019-09-11,4.90,6,355
13809061,Chalet Nicholas Ocean front cottage #10,39140211,Tim,Westmorland,Shediac,46.22193,-64.3382,Entire home/apt,125,7,3,2018-07-15,0.11,2,175
13830227,Executive Home Overlooking Beautiful Golf Course,81343310,Kamini,Gloucester,Bathurst,47.60222,-65.67296,Private room,350,1,53,2019-09-15,1.41,7,174
13854534,Cozy cabin with waterfalls,81836385,Laurel,Charlotte,Saint Croix,45.22709,-67.1378,Entire home/apt,150,2,62,2019-09-25,1.59,1,150
13895194,The Coach House Room 2,65764736,Fred,Charlotte,Saint Stephen,45.19624,-67.28806,Private room,134,1,8,2019-01-27,0.30,2,365
13909460,Harbour View Cottage,52510687,Lynn,Queens,Canning,45.91523,-66.10018,Entire home/apt,160,2,80,2019-09-24,2.99,2,221
13967963,"Downtown Moncton FREE Parking, 1BR Apt.",83264691,Caroline,Westmorland,Moncton,46.08952,-64.77396,Entire home/apt,80,1,124,2019-09-01,3.19,1,0
13990674,FundyRidge (Unit C) Glamping in Style (3of3 units),16718580,Bob,Albert,Harvey,45.66108,-64.72536,Entire home/apt,58,1,115,2019-09-07,2.95,2,14
13992732,Beach Cottage with the Orange Door,35178646,Bracy,Charlotte,Saint George,45.04933,-66.8679,Entire home/apt,265,3,56,2019-08-07,1.53,1,218
14089457,Camping at Brigadoon Fiber Farm Alpacas,69957467,Rachel,Sunbury,Blissville,45.5798,-66.54622,Entire home/apt,34,1,46,2019-09-01,1.21,1,166
14104968,Private Room near Rockwood Park (Saint John),84926085,Natalie,Saint John,City of Saint John,45.28536,-66.05757,Private room,60,1,24,2019-08-18,0.93,1,75
14146679,Resort retreat!,85441168,Dawn,Kings,Rothesay,45.38782,-65.95252,Private room,69,1,46,2019-09-01,1.20,3,148
14146761,King size comfort!,85441168,Dawn,Kings,Rothesay,45.38946,-65.9513,Private room,80,1,91,2019-09-25,2.38,3,350
14168293,View on the Bay 2,73841788,Linette,Restigouche,Colborne,48.01113,-66.35381,Private room,50,1,54,2019-09-24,1.40,2,85
14175448,Spacious room in private home on quiet street,71101635,Angel,York,Saint Marys,45.95973,-66.56969,Private room,50,1,39,2017-09-06,1.02,1,1
14184340,Raised ranch bungalow with large screened porch,85951195,L,Westmorland,Moncton,46.12208,-64.84681,Entire home/apt,119,3,52,2019-08-21,1.36,1,0
14215464,Peaceful Log Home on the Miramichi River,86330446,Paul,Northumberland,Nelson,46.83167,-65.7773,Entire home/apt,190,3,10,2019-08-11,0.26,1,350
14219838,Calm by the seaside,78811308,Ginette,Westmorland,Shediac,46.21928,-64.37748,Entire home/apt,175,4,14,2019-09-07,0.37,1,178
14291638,Private room in quiet neighbourhood,40867128,Tracy,York,Fredericton,45.98079,-66.64419,Private room,61,1,8,2018-08-19,0.21,1,269
14327395,Beautiful OCEANFRONT cottage - SEPTEMBER AVAIL,87675663,K,Westmorland,Botsford,46.05336,-64.02291,Entire home/apt,159,7,1,2019-08-16,0.70,1,365
14339974,Studio Touristique Haché,87812966,Rhéal Et Marie Ghislaine,Gloucester,Paquetville,47.62752,-65.28696,Entire home/apt,68,1,146,2019-09-17,3.83,1,365
14364564,"Comfortable, stylish, peaceful home:)",11853140,Tess,York,Fredericton,45.9621,-66.66745,Private room,60,2,10,2019-08-19,0.28,2,269
14367492,枫叶旅馆,50804209,Juliet,Saint John,City of Saint John,45.24776,-66.10916,Private room,58,1,10,2019-09-12,1.00,2,316
14371566,"Quaint family home on Deer Island, N.B.",70674224,Joanne,Charlotte,West Isles,44.97557,-66.95403,Entire home/apt,130,3,5,2019-08-19,0.36,1,55
14375390,A little piece of heaven with step in water access,88227448,Rob,York,Manners Sutton,45.72976,-67.0254,Entire home/apt,119,1,48,2019-09-01,1.27,1,353
14404385,Moncton Suites on Université Ave - Suite #1,55189903,Raphaël,Westmorland,Moncton,46.09613,-64.78572,Entire home/apt,125,1,22,2019-01-24,0.59,4,118
14418336,Mari-Oaks by the Bay,56538791,Margo,Charlotte,Saint David,45.22555,-67.17769,Entire home/apt,225,3,32,2019-09-15,0.88,1,1
14426010,St. Martins - Listen to the roll'n sea,88775749,Gary,Saint John,Saint Martins,45.35874,-65.52868,Private room,99,1,56,2019-09-08,1.95,2,114
14427729,Magnifique logement au centre de Caraquet,88788603,Ginette,Gloucester,Caraquet,47.79402,-64.94099,Entire home/apt,115,5,7,2019-08-18,0.19,2,365
14438004,Beau logement au centre de Caraquet,88788603,Ginette,Gloucester,Caraquet,47.79418,-64.93972,Entire home/apt,115,7,1,2017-08-21,0.04,2,365
14450871,Cute cottage in Cap Bimet,15754904,Tina,Westmorland,Shediac,46.23592,-64.45827,Entire home/apt,119,7,7,2019-07-28,0.18,1,364
14464467,"Windsbreath Celebrations & Retreats BB, A-Garden R",89127786,Marilyn,Westmorland,Sackville,45.8945,-64.39556,Private room,80,1,43,2019-08-17,1.13,3,343
14523462,Norwood on the Washademoak B & B,49423729,Ines,Queens,Cambridge,45.74228,-66.02488,Private room,102,1,28,2019-08-18,0.76,2,127
14527674,Travel Host. Private suite ground floor.,85327049,Harry,Westmorland,Shediac,46.21461,-64.55001,Private room,76,1,46,2019-09-21,1.64,1,302
14533154,waterfront retreat-Jasmine place,89874444,Leonard,Westmorland,Shediac,46.22345,-64.54561,Entire home/apt,215,2,17,2019-08-12,0.46,6,117
14544989,Beach front rustic cottage with incredible views!,27734011,Chris,Westmorland,Shediac,46.23733,-64.42537,Entire home/apt,160,3,15,2019-08-31,0.57,1,126
14627645,"4 Season Waterfront Vacation, Grand Lake, NB",90805479,Richard,Queens,Canning,46.04057,-66.01558,Entire home/apt,145,2,19,2019-09-02,0.72,1,364
14654908,"Warm, Cozy, romance room with Jacuzzi is waiting..",81343310,Kamini,Gloucester,Bathurst,47.61063,-65.68177,Private room,99,1,7,2019-09-12,0.24,7,363
14670805,SQUIRE GREEN OASIS,81343310,Kamini,Gloucester,Bathurst,47.61067,-65.68277,Private room,57,1,19,2019-08-13,0.61,7,362
14671012,"Welcome all enter as guests, leaves as friends",81343310,Kamini,Gloucester,Bathurst,47.6092,-65.68185,Private room,76,1,24,2019-08-30,0.93,7,268
14715510,Home Sweet Cottage - Néguac,80574800,Natalie,Northumberland,Alnwick,47.26699,-65.04437,Entire home/apt,80,1,14,2019-08-25,6.00,1,363
14727202,Cozy App. with private entry ☺(No Cleaning fees!),61880633,Danielle And Marc,Westmorland,Moncton,46.12283,-64.73148,Entire home/apt,76,1,252,2019-08-27,6.74,2,115
14746443,Beautiful 4 season cottage,79493761,Dominique,Westmorland,Shediac,46.23756,-64.50349,Entire home/apt,180,4,10,2019-08-24,0.28,1,125
14771692,Beachfront Retreat,23868623,Thomas,Westmorland,Botsford,46.18172,-64.01931,Entire home/apt,249,2,17,2019-09-15,0.46,1,173
14808074,Heritage Splendor in the Heart of Uptown,92534342,Tony,Saint John,City of Saint John,45.271,-66.05267,Entire home/apt,72,3,1,2019-07-29,0.49,1,178
14833043,Luxury Spa Suite,85441168,Dawn,Kings,Rothesay,45.38997,-65.95133,Private room,99,1,197,2019-09-21,7.04,3,355
14891265,Cozy and Clean Bedroom,93428797,Amanda,Westmorland,Moncton,46.10274,-64.85812,Private room,70,1,36,2018-07-11,1.04,2,145
14892493,Harbourview Suite - Great Location and View,22023309,Wendy,Saint John,City of Saint John,45.27844,-66.06864,Entire home/apt,77,2,147,2019-09-25,5.49,1,210
14908225,Charming room in cozy bungalow,92866903,Phil & Linda,Kings,Rothesay,45.44903,-65.981,Private room,80,1,53,2019-08-22,1.45,1,364
14927735,Relaxing Seaside Cottage,93851254,Stephen,Westmorland,Shediac,46.26254,-64.56482,Entire home/apt,125,1,108,2019-08-31,2.97,1,226
14973894,Ocean Front! Perfect family/romantic getaway,94327377,Serge,Kent,Richibucto,46.68507,-64.77205,Entire home/apt,200,1,52,2019-07-25,1.44,2,330
14989044,Solid Brick Turn of Century Home,94481870,Douglas,Westmorland,Dorchester,45.91052,-64.51715,Private room,40,1,169,2019-09-16,4.66,2,323
14990955,Cozy rooms in a lovely neighbourhood!,94503265,Janice,Westmorland,Moncton,46.12276,-64.83569,Private room,48,1,161,2019-09-22,4.39,2,11
15026178,L'Escale / Stop N' Rest (N.-B.),63213456,Sylvie Et Gordon,Restigouche,Colborne,47.96155,-66.16494,Entire home/apt,70,1,62,2019-09-06,1.71,2,307
15028669,Comfortable & convenient queen,4849895,Ryan,Saint John,City of Saint John,45.31056,-65.98101,Private room,60,1,73,2019-08-26,1.99,1,284
15054058,Sutherland Cottage,95151314,Duane,Saint John,City of Saint John,45.28568,-66.15729,Entire home/apt,109,5,24,2019-09-09,0.66,1,207
15080490,2 - Private Room in Hip Historic Home - Uptown,95414837,Jay,Saint John,City of Saint John,45.27379,-66.04982,Private room,46,1,334,2019-09-19,9.11,3,355
